community_area,month,primary_type,type_count
27,2022-11-01,MOTOR VEHICLE THEFT,69
27,2022-11-01,NARCOTICS,18
27,2022-11-01,OFFENSE INVOLVING CHILDREN,2
27,2022-11-01,OTHER OFFENSE,21
27,2022-11-01,PUBLIC PEACE VIOLATION,1
27,2022-11-01,ROBBERY,10
27,2022-11-01,SEX OFFENSE,2
27,2022-11-01,STALKING,3
27,2022-11-01,THEFT,49
27,2022-11-01,WEAPONS VIOLATION,16
27,2022-12-01,ARSON,2
27,2022-12-01,ASSAULT,37
27,2022-12-01,BATTERY,65
27,2022-12-01,BURGLARY,7
27,2022-12-01,CRIMINAL DAMAGE,52
27,2022-12-01,CRIMINAL SEXUAL ASSAULT,1
27,2022-12-01,CRIMINAL TRESPASS,10
27,2022-12-01,DECEPTIVE PRACTICE,11
27,2022-12-01,KIDNAPPING,1
27,2022-12-01,MOTOR VEHICLE THEFT,35
27,2022-12-01,NARCOTICS,21
27,2022-12-01,OFFENSE INVOLVING CHILDREN,4
27,2022-12-01,OTHER OFFENSE,17
27,2022-12-01,PUBLIC PEACE VIOLATION,1
27,2022-12-01,ROBBERY,10
27,2022-12-01,SEX OFFENSE,2
27,2022-12-01,THEFT,51
27,2022-12-01,WEAPONS VIOLATION,9
27,2023-01-01,ASSAULT,30
27,2023-01-01,BATTERY,61
27,2023-01-01,BURGLARY,5
27,2023-01-01,CRIMINAL DAMAGE,38
27,2023-01-01,CRIMINAL SEXUAL ASSAULT,3
27,2023-01-01,CRIMINAL TRESPASS,10
27,2023-01-01,DECEPTIVE PRACTICE,8
27,2023-01-01,HOMICIDE,1
27,2023-01-01,MOTOR VEHICLE THEFT,42
27,2023-01-01,NARCOTICS,25
27,2023-01-01,OFFENSE INVOLVING CHILDREN,5
27,2023-01-01,OTHER OFFENSE,21
27,2023-01-01,PROSTITUTION,1
27,2023-01-01,ROBBERY,9
27,2023-01-01,SEX OFFENSE,1
27,2023-01-01,STALKING,1
27,2023-01-01,THEFT,41
27,2023-01-01,WEAPONS VIOLATION,16
27,2023-02-01,ASSAULT,25
27,2023-02-01,BATTERY,60
27,2023-02-01,CRIMINAL DAMAGE,38
27,2023-02-01,CRIMINAL TRESPASS,4
27,2023-02-01,DECEPTIVE PRACTICE,14
27,2023-02-01,INTERFERENCE WITH PUBLIC OFFICER,1
27,2023-02-01,LIQUOR LAW VIOLATION,1
27,2023-02-01,MOTOR VEHICLE THEFT,38
27,2023-02-01,NARCOTICS,15
27,2023-02-01,OFFENSE INVOLVING CHILDREN,3
27,2023-02-01,OTHER OFFENSE,21
27,2023-02-01,PUBLIC PEACE VIOLATION,1
27,2023-02-01,ROBBERY,16
27,2023-02-01,SEX OFFENSE,1
27,2023-02-01,THEFT,33
27,2023-02-01,WEAPONS VIOLATION,17
27,2023-03-01,ASSAULT,35
27,2023-03-01,BATTERY,60
27,2023-03-01,BURGLARY,5
27,2023-03-01,CRIMINAL DAMAGE,43
27,2023-03-01,CRIMINAL SEXUAL ASSAULT,1
27,2023-03-01,CRIMINAL TRESPASS,3
27,2023-03-01,DECEPTIVE PRACTICE,20
27,2023-03-01,HOMICIDE,3
27,2023-03-01,INTERFERENCE WITH PUBLIC OFFICER,2
27,2023-03-01,MOTOR VEHICLE THEFT,43
27,2023-03-01,NARCOTICS,23
27,2023-03-01,OFFENSE INVOLVING CHILDREN,3
27,2023-03-01,OTHER OFFENSE,20
27,2023-03-01,PUBLIC PEACE VIOLATION,2
27,2023-03-01,ROBBERY,14
27,2023-03-01,STALKING,1
27,2023-03-01,THEFT,47
27,2023-03-01,WEAPONS VIOLATION,6
27,2023-04-01,ARSON,1
27,2023-04-01,ASSAULT,26
27,2023-04-01,BATTERY,76
27,2023-04-01,BURGLARY,6
27,2023-04-01,CRIMINAL DAMAGE,27
27,2023-04-01,CRIMINAL SEXUAL ASSAULT,3
27,2023-04-01,CRIMINAL TRESPASS,6
27,2023-04-01,DECEPTIVE PRACTICE,11
27,2023-04-01,INTERFERENCE WITH PUBLIC OFFICER,2
27,2023-04-01,MOTOR VEHICLE THEFT,53
27,2023-04-01,NARCOTICS,12
27,2023-04-01,OFFENSE INVOLVING CHILDREN,2
27,2023-04-01,OTHER OFFENSE,19
27,2023-04-01,PUBLIC PEACE VIOLATION,1
27,2023-04-01,ROBBERY,12
27,2023-04-01,SEX OFFENSE,3
27,2023-04-01,STALKING,1
27,2023-04-01,THEFT,48
27,2023-04-01,WEAPONS VIOLATION,13
27,2023-05-01,ARSON,1
27,2023-05-01,ASSAULT,55
27,2023-05-01,BATTERY,74
27,2023-05-01,BURGLARY,8
27,2023-05-01,CRIMINAL DAMAGE,51
27,2023-05-01,CRIMINAL SEXUAL ASSAULT,1
27,2023-05-01,CRIMINAL TRESPASS,10
27,2023-05-01,DECEPTIVE PRACTICE,15
27,2023-05-01,HOMICIDE,2
27,2023-05-01,MOTOR VEHICLE THEFT,49
27,2023-05-01,NARCOTICS,17
27,2023-05-01,OFFENSE INVOLVING CHILDREN,2
27,2023-05-01,OTHER OFFENSE,17
27,2023-05-01,PUBLIC PEACE VIOLATION,1
27,2023-05-01,ROBBERY,16
27,2023-05-01,SEX OFFENSE,1
27,2023-05-01,STALKING,1
27,2023-05-01,THEFT,47
27,2023-05-01,WEAPONS VIOLATION,13
27,2023-06-01,ARSON,3
27,2023-06-01,ASSAULT,48
27,2023-06-01,BATTERY,84
27,2023-06-01,BURGLARY,5
27,2023-06-01,CRIMINAL DAMAGE,33
27,2023-06-01,CRIMINAL SEXUAL ASSAULT,4
27,2023-06-01,CRIMINAL TRESPASS,7
27,2023-06-01,DECEPTIVE PRACTICE,13
27,2023-06-01,HOMICIDE,3
27,2023-06-01,MOTOR VEHICLE THEFT,63
27,2023-06-01,NARCOTICS,22
27,2023-06-01,OFFENSE INVOLVING CHILDREN,4
27,2023-06-01,OTHER OFFENSE,22
27,2023-06-01,PUBLIC PEACE VIOLATION,1
27,2023-06-01,ROBBERY,19
27,2023-06-01,STALKING,1
27,2023-06-01,THEFT,57
27,2023-06-01,WEAPONS VIOLATION,17
27,2023-07-01,ASSAULT,45
27,2023-07-01,BATTERY,73
27,2023-07-01,BURGLARY,9
27,2023-07-01,CRIMINAL DAMAGE,45
27,2023-07-01,CRIMINAL SEXUAL ASSAULT,3
27,2023-07-01,CRIMINAL TRESPASS,2
27,2023-07-01,DECEPTIVE PRACTICE,13
27,2023-07-01,HOMICIDE,1
27,2023-07-01,INTERFERENCE WITH PUBLIC OFFICER,1
27,2023-07-01,KIDNAPPING,1
27,2023-07-01,MOTOR VEHICLE THEFT,67
27,2023-07-01,NARCOTICS,21
27,2023-07-01,OFFENSE INVOLVING CHILDREN,1
27,2023-07-01,OTHER OFFENSE,19
27,2023-07-01,PUBLIC PEACE VIOLATION,1
27,2023-07-01,ROBBERY,22
27,2023-07-01,SEX OFFENSE,2
27,2023-07-01,THEFT,60
27,2023-07-01,WEAPONS VIOLATION,17
27,2023-08-01,ASSAULT,49
27,2023-08-01,BATTERY,72
27,2023-08-01,BURGLARY,12
27,2023-08-01,CONCEALED CARRY LICENSE VIOLATION,1
27,2023-08-01,CRIMINAL DAMAGE,49
27,2023-08-01,CRIMINAL SEXUAL ASSAULT,4
27,2023-08-01,CRIMINAL TRESPASS,7
27,2023-08-01,DECEPTIVE PRACTICE,16
27,2023-08-01,HOMICIDE,4
27,2023-08-01,MOTOR VEHICLE THEFT,28
27,2023-08-01,NARCOTICS,27
27,2023-08-01,OFFENSE INVOLVING CHILDREN,1
27,2023-08-01,OTHER OFFENSE,11
27,2023-08-01,PUBLIC PEACE VIOLATION,4
27,2023-08-01,ROBBERY,21
27,2023-08-01,SEX OFFENSE,2
27,2023-08-01,THEFT,37
27,2023-08-01,WEAPONS VIOLATION,9
27,2023-09-01,ASSAULT,46
27,2023-09-01,BATTERY,96
27,2023-09-01,BURGLARY,7
27,2023-09-01,CRIMINAL DAMAGE,36
27,2023-09-01,CRIMINAL SEXUAL ASSAULT,4
27,2023-09-01,CRIMINAL TRESPASS,6
27,2023-09-01,DECEPTIVE PRACTICE,9
27,2023-09-01,HOMICIDE,1
27,2023-09-01,INTERFERENCE WITH PUBLIC OFFICER,2
27,2023-09-01,MOTOR VEHICLE THEFT,34
27,2023-09-01,NARCOTICS,26
27,2023-09-01,OFFENSE INVOLVING CHILDREN,3
27,2023-09-01,OTHER OFFENSE,16
27,2023-09-01,ROBBERY,36
27,2023-09-01,SEX OFFENSE,2
27,2023-09-01,THEFT,63
27,2023-09-01,WEAPONS VIOLATION,19
27,2023-10-01,ASSAULT,52
27,2023-10-01,BATTERY,73
27,2023-10-01,BURGLARY,8
27,2023-10-01,CRIMINAL DAMAGE,42
27,2023-10-01,CRIMINAL SEXUAL ASSAULT,4
27,2023-10-01,CRIMINAL TRESPASS,5
27,2023-10-01,DECEPTIVE PRACTICE,11
27,2023-10-01,HOMICIDE,4
27,2023-10-01,INTERFERENCE WITH PUBLIC OFFICER,4
27,2023-10-01,KIDNAPPING,1
27,2023-10-01,MOTOR VEHICLE THEFT,47
27,2023-10-01,NARCOTICS,15
27,2023-10-01,OFFENSE INVOLVING CHILDREN,1
27,2023-10-01,OTHER OFFENSE,17
27,2023-10-01,PUBLIC PEACE VIOLATION,2
27,2023-10-01,ROBBERY,22
27,2023-10-01,THEFT,48
27,2023-10-01,WEAPONS VIOLATION,14
27,2023-11-01,ARSON,1
27,2023-11-01,ASSAULT,26
27,2023-11-01,BATTERY,85
27,2023-11-01,BURGLARY,6
27,2023-11-01,CRIMINAL DAMAGE,41
27,2023-11-01,CRIMINAL SEXUAL ASSAULT,3
27,2023-11-01,CRIMINAL TRESPASS,5
27,2023-11-01,DECEPTIVE PRACTICE,9
27,2023-11-01,HOMICIDE,4
27,2023-11-01,INTERFERENCE WITH PUBLIC OFFICER,2
27,2023-11-01,MOTOR VEHICLE THEFT,36
27,2023-11-01,NARCOTICS,19
27,2023-11-01,OFFENSE INVOLVING CHILDREN,2
27,2023-11-01,OTHER OFFENSE,23
27,2023-11-01,PUBLIC PEACE VIOLATION,1
27,2023-11-01,ROBBERY,21
27,2023-11-01,SEX OFFENSE,4
27,2023-11-01,THEFT,39
27,2023-11-01,WEAPONS VIOLATION,10
27,2023-12-01,ASSAULT,28
27,2023-12-01,BATTERY,67
27,2023-12-01,BURGLARY,7
27,2023-12-01,CRIMINAL DAMAGE,39
27,2023-12-01,CRIMINAL TRESPASS,4
27,2023-12-01,DECEPTIVE PRACTICE,11
27,2023-12-01,HOMICIDE,2
27,2023-12-01,INTERFERENCE WITH PUBLIC OFFICER,1
27,2023-12-01,MOTOR VEHICLE THEFT,25
27,2023-12-01,NARCOTICS,18
27,2023-12-01,OFFENSE INVOLVING CHILDREN,5
27,2023-12-01,OTHER OFFENSE,23
27,2023-12-01,ROBBERY,18
27,2023-12-01,SEX OFFENSE,1
27,2023-12-01,THEFT,69
27,2023-12-01,WEAPONS VIOLATION,2
27,2024-01-01,ARSON,1
27,2024-01-01,ASSAULT,46
27,2024-01-01,BATTERY,55
27,2024-01-01,BURGLARY,8
27,2024-01-01,CRIMINAL DAMAGE,29
27,2024-01-01,CRIMINAL SEXUAL ASSAULT,1
27,2024-01-01,CRIMINAL TRESPASS,3
27,2024-01-01,DECEPTIVE PRACTICE,12
27,2024-01-01,HOMICIDE,2
27,2024-01-01,INTERFERENCE WITH PUBLIC OFFICER,1
27,2024-01-01,MOTOR VEHICLE THEFT,27
27,2024-01-01,NARCOTICS,22
27,2024-01-01,OFFENSE INVOLVING CHILDREN,1
27,2024-01-01,OTHER OFFENSE,23
27,2024-01-01,PUBLIC PEACE VIOLATION,1
27,2024-01-01,ROBBERY,10
27,2024-01-01,SEX OFFENSE,3
27,2024-01-01,STALKING,1
27,2024-01-01,THEFT,48
27,2024-01-01,WEAPONS VIOLATION,9
27,2024-02-01,ARSON,2
27,2024-02-01,ASSAULT,34
27,2024-02-01,BATTERY,80
27,2024-02-01,BURGLARY,3
27,2024-02-01,CRIMINAL DAMAGE,23
27,2024-02-01,CRIMINAL SEXUAL ASSAULT,2
27,2024-02-01,CRIMINAL TRESPASS,3
27,2024-02-01,DECEPTIVE PRACTICE,8
27,2024-02-01,INTERFERENCE WITH PUBLIC OFFICER,2
27,2024-02-01,MOTOR VEHICLE THEFT,22
27,2024-02-01,NARCOTICS,24
27,2024-02-01,OFFENSE INVOLVING CHILDREN,2
27,2024-02-01,OTHER OFFENSE,25
27,2024-02-01,PUBLIC PEACE VIOLATION,2
27,2024-02-01,ROBBERY,7
27,2024-02-01,THEFT,27
27,2024-02-01,WEAPONS VIOLATION,17
27,2024-03-01,ARSON,1
27,2024-03-01,ASSAULT,33
27,2024-03-01,BATTERY,86
27,2024-03-01,BURGLARY,10
27,2024-03-01,CRIMINAL DAMAGE,31
27,2024-03-01,CRIMINAL SEXUAL ASSAULT,3
27,2024-03-01,CRIMINAL TRESPASS,3
27,2024-03-01,DECEPTIVE PRACTICE,7
27,2024-03-01,HOMICIDE,2
27,2024-03-01,INTERFERENCE WITH PUBLIC OFFICER,3
27,2024-03-01,MOTOR VEHICLE THEFT,15
27,2024-03-01,NARCOTICS,28
27,2024-03-01,OFFENSE INVOLVING CHILDREN,2
27,2024-03-01,OTHER OFFENSE,25
27,2024-03-01,PUBLIC PEACE VIOLATION,3
27,2024-03-01,ROBBERY,5
27,2024-03-01,SEX OFFENSE,3
27,2024-03-01,THEFT,53
27,2024-03-01,WEAPONS VIOLATION,13
27,2024-04-01,ASSAULT,29
27,2024-04-01,BATTERY,73
27,2024-04-01,BURGLARY,8
27,2024-04-01,CRIMINAL DAMAGE,40
27,2024-04-01,CRIMINAL SEXUAL ASSAULT,2
27,2024-04-01,CRIMINAL TRESPASS,3
27,2024-04-01,DECEPTIVE PRACTICE,9
27,2024-04-01,HOMICIDE,1
27,2024-04-01,INTERFERENCE WITH PUBLIC OFFICER,1
27,2024-04-01,MOTOR VEHICLE THEFT,27
27,2024-04-01,NARCOTICS,12
27,2024-04-01,OFFENSE INVOLVING CHILDREN,4
27,2024-04-01,OTHER OFFENSE,21
27,2024-04-01,PUBLIC PEACE VIOLATION,1
27,2024-04-01,ROBBERY,14
27,2024-04-01,SEX OFFENSE,1
27,2024-04-01,THEFT,44
27,2024-04-01,WEAPONS VIOLATION,11
27,2024-05-01,ASSAULT,44
27,2024-05-01,BATTERY,84
27,2024-05-01,BURGLARY,9
27,2024-05-01,CRIMINAL DAMAGE,29
27,2024-05-01,CRIMINAL SEXUAL ASSAULT,3
27,2024-05-01,CRIMINAL TRESPASS,5
27,2024-05-01,DECEPTIVE PRACTICE,10
27,2024-05-01,HOMICIDE,1
27,2024-05-01,MOTOR VEHICLE THEFT,24
27,2024-05-01,NARCOTICS,13
27,2024-05-01,OFFENSE INVOLVING CHILDREN,5
27,2024-05-01,OTHER OFFENSE,36
27,2024-05-01,ROBBERY,10
27,2024-05-01,SEX OFFENSE,2
27,2024-05-01,STALKING,1
27,2024-05-01,THEFT,49
27,2024-05-01,WEAPONS VIOLATION,15
27,2024-06-01,ARSON,1
27,2024-06-01,ASSAULT,39
27,2024-06-01,BATTERY,83
27,2024-06-01,BURGLARY,6
27,2024-06-01,CRIMINAL DAMAGE,30
27,2024-06-01,CRIMINAL SEXUAL ASSAULT,1
27,2024-06-01,CRIMINAL TRESPASS,2
27,2024-06-01,DECEPTIVE PRACTICE,8
27,2024-06-01,HOMICIDE,1
27,2024-06-01,INTERFERENCE WITH PUBLIC OFFICER,4
27,2024-06-01,KIDNAPPING,2
27,2024-06-01,MOTOR VEHICLE THEFT,21
27,2024-06-01,NARCOTICS,15
27,2024-06-01,OFFENSE INVOLVING CHILDREN,4
27,2024-06-01,OTHER OFFENSE,22
27,2024-06-01,ROBBERY,20
27,2024-06-01,SEX OFFENSE,2
27,2024-06-01,STALKING,1
27,2024-06-01,THEFT,44
27,2024-06-01,WEAPONS VIOLATION,14
27,2024-07-01,ASSAULT,46
27,2024-07-01,BATTERY,70
27,2024-07-01,BURGLARY,8
27,2024-07-01,CRIMINAL DAMAGE,43
27,2024-07-01,CRIMINAL SEXUAL ASSAULT,2
27,2024-07-01,CRIMINAL TRESPASS,8
27,2024-07-01,DECEPTIVE PRACTICE,8
27,2024-07-01,HOMICIDE,1
27,2024-07-01,INTERFERENCE WITH PUBLIC OFFICER,1
27,2024-07-01,INTIMIDATION,1
27,2024-07-01,MOTOR VEHICLE THEFT,20
27,2024-07-01,NARCOTICS,22
27,2024-07-01,OTHER OFFENSE,25
27,2024-07-01,PUBLIC PEACE VIOLATION,5
27,2024-07-01,ROBBERY,21
27,2024-07-01,SEX OFFENSE,1
27,2024-07-01,STALKING,2
27,2024-07-01,THEFT,54
27,2024-07-01,WEAPONS VIOLATION,30
27,2024-08-01,ASSAULT,32
27,2024-08-01,BATTERY,105
27,2024-08-01,BURGLARY,11
27,2024-08-01,CRIMINAL DAMAGE,46
27,2024-08-01,CRIMINAL SEXUAL ASSAULT,6
27,2024-08-01,CRIMINAL TRESPASS,8
27,2024-08-01,DECEPTIVE PRACTICE,13
27,2024-08-01,HOMICIDE,2
27,2024-08-01,INTERFERENCE WITH PUBLIC OFFICER,1
27,2024-08-01,KIDNAPPING,1
27,2024-08-01,MOTOR VEHICLE THEFT,26
27,2024-08-01,NARCOTICS,15
27,2024-08-01,OFFENSE INVOLVING CHILDREN,1
27,2024-08-01,OTHER NARCOTIC VIOLATION,1
27,2024-08-01,OTHER OFFENSE,17
27,2024-08-01,PUBLIC PEACE VIOLATION,2
27,2024-08-01,ROBBERY,20
27,2024-08-01,SEX OFFENSE,1
27,2024-08-01,STALKING,2
27,2024-08-01,THEFT,60
27,2024-08-01,WEAPONS VIOLATION,21
27,2024-09-01,ASSAULT,36
27,2024-09-01,BATTERY,86
27,2024-09-01,BURGLARY,7
27,2024-09-01,CRIMINAL DAMAGE,46
27,2024-09-01,CRIMINAL SEXUAL ASSAULT,5
27,2024-09-01,CRIMINAL TRESPASS,8
27,2024-09-01,DECEPTIVE PRACTICE,16
27,2024-09-01,HOMICIDE,3
27,2024-09-01,INTERFERENCE WITH PUBLIC OFFICER,2
27,2024-09-01,MOTOR VEHICLE THEFT,22
27,2024-09-01,NARCOTICS,19
27,2024-09-01,OFFENSE INVOLVING CHILDREN,4
27,2024-09-01,OTHER OFFENSE,24
27,2024-09-01,PUBLIC PEACE VIOLATION,2
27,2024-09-01,ROBBERY,31
27,2024-09-01,SEX OFFENSE,1
27,2024-09-01,STALKING,1
27,2024-09-01,THEFT,45
27,2024-09-01,WEAPONS VIOLATION,18
27,2024-10-01,ASSAULT,38
27,2024-10-01,BATTERY,66
27,2024-10-01,BURGLARY,13
27,2024-10-01,CRIMINAL DAMAGE,35
27,2024-10-01,CRIMINAL SEXUAL ASSAULT,3
27,2024-10-01,CRIMINAL TRESPASS,6
27,2024-10-01,DECEPTIVE PRACTICE,11
27,2024-10-01,HOMICIDE,2
27,2024-10-01,INTERFERENCE WITH PUBLIC OFFICER,1
27,2024-10-01,MOTOR VEHICLE THEFT,22
27,2024-10-01,NARCOTICS,13
27,2024-10-01,OFFENSE INVOLVING CHILDREN,2
27,2024-10-01,OTHER OFFENSE,24
27,2024-10-01,ROBBERY,22
27,2024-10-01,SEX OFFENSE,3
27,2024-10-01,STALKING,2
27,2024-10-01,THEFT,42
27,2024-10-01,WEAPONS VIOLATION,8
27,2024-11-01,ASSAULT,26
27,2024-11-01,BATTERY,67
27,2024-11-01,BURGLARY,12
27,2024-11-01,CRIMINAL DAMAGE,34
27,2024-11-01,CRIMINAL SEXUAL ASSAULT,2
27,2024-11-01,CRIMINAL TRESPASS,8
27,2024-11-01,DECEPTIVE PRACTICE,11
27,2024-11-01,HOMICIDE,2
27,2024-11-01,INTERFERENCE WITH PUBLIC OFFICER,2
27,2024-11-01,MOTOR VEHICLE THEFT,29
27,2024-11-01,NARCOTICS,13
27,2024-11-01,OFFENSE INVOLVING CHILDREN,5
27,2024-11-01,OTHER OFFENSE,12
27,2024-11-01,PUBLIC PEACE VIOLATION,1
27,2024-11-01,ROBBERY,12
27,2024-11-01,STALKING,5
27,2024-11-01,THEFT,40
27,2024-11-01,WEAPONS VIOLATION,6
27,2024-12-01,ARSON,1
27,2024-12-01,ASSAULT,26
27,2024-12-01,BATTERY,65
27,2024-12-01,BURGLARY,8
27,2024-12-01,CRIMINAL DAMAGE,30
27,2024-12-01,CRIMINAL SEXUAL ASSAULT,3
27,2024-12-01,CRIMINAL TRESPASS,3
27,2024-12-01,DECEPTIVE PRACTICE,9
27,2024-12-01,INTERFERENCE WITH PUBLIC OFFICER,1
27,2024-12-01,MOTOR VEHICLE THEFT,15
27,2024-12-01,NARCOTICS,11
27,2024-12-01,OFFENSE INVOLVING CHILDREN,2
27,2024-12-01,OTHER OFFENSE,25
27,2024-12-01,PUBLIC PEACE VIOLATION,1
27,2024-12-01,ROBBERY,5
27,2024-12-01,SEX OFFENSE,1
27,2024-12-01,THEFT,45
27,2024-12-01,WEAPONS VIOLATION,9
27,2025-01-01,ASSAULT,24
27,2025-01-01,BATTERY,53
27,2025-01-01,BURGLARY,6
27,2025-01-01,CRIMINAL DAMAGE,38
27,2025-01-01,CRIMINAL SEXUAL ASSAULT,1
27,2025-01-01,CRIMINAL TRESPASS,7
27,2025-01-01,DECEPTIVE PRACTICE,16
27,2025-01-01,HUMAN TRAFFICKING,1
27,2025-01-01,INTERFERENCE WITH PUBLIC OFFICER,1
27,2025-01-01,MOTOR VEHICLE THEFT,24
27,2025-01-01,NARCOTICS,56
27,2025-01-01,OFFENSE INVOLVING CHILDREN,3
27,2025-01-01,OTHER OFFENSE,16
27,2025-01-01,ROBBERY,12
27,2025-01-01,SEX OFFENSE,4
27,2025-01-01,THEFT,36
27,2025-01-01,WEAPONS VIOLATION,7
27,2025-02-01,ASSAULT,27
27,2025-02-01,BATTERY,49
27,2025-02-01,BURGLARY,3
27,2025-02-01,CRIMINAL DAMAGE,22
27,2025-02-01,CRIMINAL SEXUAL ASSAULT,1
27,2025-02-01,CRIMINAL TRESPASS,7
27,2025-02-01,DECEPTIVE PRACTICE,17
27,2025-02-01,HOMICIDE,1
27,2025-02-01,MOTOR VEHICLE THEFT,21
27,2025-02-01,NARCOTICS,51
27,2025-02-01,OFFENSE INVOLVING CHILDREN,2
27,2025-02-01,OTHER OFFENSE,20
27,2025-02-01,PUBLIC PEACE VIOLATION,3
27,2025-02-01,ROBBERY,11
27,2025-02-01,SEX OFFENSE,3
27,2025-02-01,STALKING,2
27,2025-02-01,THEFT,27
27,2025-02-01,WEAPONS VIOLATION,5
27,2025-03-01,ASSAULT,21
27,2025-03-01,BATTERY,53
27,2025-03-01,BURGLARY,8
27,2025-03-01,CONCEALED CARRY LICENSE VIOLATION,1
27,2025-03-01,CRIMINAL DAMAGE,28
27,2025-03-01,CRIMINAL SEXUAL ASSAULT,4
27,2025-03-01,CRIMINAL TRESPASS,6
27,2025-03-01,DECEPTIVE PRACTICE,12
27,2025-03-01,HOMICIDE,2
27,2025-03-01,MOTOR VEHICLE THEFT,19
27,2025-03-01,NARCOTICS,36
27,2025-03-01,OFFENSE INVOLVING CHILDREN,2
27,2025-03-01,OTHER OFFENSE,28
27,2025-03-01,PUBLIC PEACE VIOLATION,4
27,2025-03-01,ROBBERY,11
27,2025-03-01,SEX OFFENSE,1
27,2025-03-01,STALKING,4
27,2025-03-01,THEFT,36
27,2025-03-01,WEAPONS VIOLATION,11
27,2025-04-01,ASSAULT,41
27,2025-04-01,BATTERY,62
27,2025-04-01,BURGLARY,7
27,2025-04-01,CRIMINAL DAMAGE,28
27,2025-04-01,CRIMINAL SEXUAL ASSAULT,1
27,2025-04-01,CRIMINAL TRESPASS,8
27,2025-04-01,DECEPTIVE PRACTICE,10
27,2025-04-01,INTERFERENCE WITH PUBLIC OFFICER,1
27,2025-04-01,MOTOR VEHICLE THEFT,10
27,2025-04-01,NARCOTICS,30
27,2025-04-01,OFFENSE INVOLVING CHILDREN,1
27,2025-04-01,OTHER OFFENSE,22
27,2025-04-01,ROBBERY,13
27,2025-04-01,SEX OFFENSE,1
27,2025-04-01,STALKING,3
27,2025-04-01,THEFT,38
27,2025-04-01,WEAPONS VIOLATION,10
27,2025-05-01,ASSAULT,44
27,2025-05-01,BATTERY,64
27,2025-05-01,BURGLARY,13
27,2025-05-01,CONCEALED CARRY LICENSE VIOLATION,1
27,2025-05-01,CRIMINAL DAMAGE,37
27,2025-05-01,CRIMINAL SEXUAL ASSAULT,2
27,2025-05-01,CRIMINAL TRESPASS,5
27,2025-05-01,DECEPTIVE PRACTICE,3
27,2025-05-01,HOMICIDE,1
27,2025-05-01,INTERFERENCE WITH PUBLIC OFFICER,2
27,2025-05-01,MOTOR VEHICLE THEFT,21
27,2025-05-01,NARCOTICS,29
27,2025-05-01,OFFENSE INVOLVING CHILDREN,3
27,2025-05-01,OTHER OFFENSE,25
27,2025-05-01,PUBLIC PEACE VIOLATION,1
27,2025-05-01,ROBBERY,18
27,2025-05-01,SEX OFFENSE,2
27,2025-05-01,THEFT,38
27,2025-05-01,WEAPONS VIOLATION,10
27,2025-06-01,ASSAULT,55
27,2025-06-01,BATTERY,73
27,2025-06-01,BURGLARY,11
27,2025-06-01,CRIMINAL DAMAGE,47
27,2025-06-01,CRIMINAL SEXUAL ASSAULT,1
27,2025-06-01,CRIMINAL TRESPASS,7
27,2025-06-01,DECEPTIVE PRACTICE,8
27,2025-06-01,HOMICIDE,1
27,2025-06-01,MOTOR VEHICLE THEFT,28
27,2025-06-01,NARCOTICS,43
27,2025-06-01,OFFENSE INVOLVING CHILDREN,3
27,2025-06-01,OTHER OFFENSE,22
27,2025-06-01,PUBLIC PEACE VIOLATION,1
27,2025-06-01,ROBBERY,13
27,2025-06-01,SEX OFFENSE,1
27,2025-06-01,STALKING,1
27,2025-06-01,THEFT,41
27,2025-06-01,WEAPONS VIOLATION,6
27,2025-07-01,ARSON,1
27,2025-07-01,ASSAULT,42
27,2025-07-01,BATTERY,99
27,2025-07-01,BURGLARY,6
27,2025-07-01,CONCEALED CARRY LICENSE VIOLATION,1
27,2025-07-01,CRIMINAL DAMAGE,45
27,2025-07-01,CRIMINAL SEXUAL ASSAULT,4
27,2025-07-01,CRIMINAL TRESPASS,7
27,2025-07-01,DECEPTIVE PRACTICE,13
27,2025-07-01,HOMICIDE,3
27,2025-07-01,INTERFERENCE WITH PUBLIC OFFICER,1
27,2025-07-01,MOTOR VEHICLE THEFT,21
27,2025-07-01,NARCOTICS,33
27,2025-07-01,OFFENSE INVOLVING CHILDREN,4
27,2025-07-01,OTHER OFFENSE,19
27,2025-07-01,PUBLIC PEACE VIOLATION,4
27,2025-07-01,ROBBERY,6
27,2025-07-01,SEX OFFENSE,1
27,2025-07-01,STALKING,1
27,2025-07-01,THEFT,46
27,2025-07-01,WEAPONS VIOLATION,17
27,2025-08-01,ASSAULT,36
27,2025-08-01,BATTERY,72
27,2025-08-01,BURGLARY,11
27,2025-08-01,CRIMINAL DAMAGE,40
27,2025-08-01,CRIMINAL SEXUAL ASSAULT,3
27,2025-08-01,CRIMINAL TRESPASS,3
27,2025-08-01,DECEPTIVE PRACTICE,8
27,2025-08-01,INTERFERENCE WITH PUBLIC OFFICER,4
27,2025-08-01,MOTOR VEHICLE THEFT,20
27,2025-08-01,NARCOTICS,42
27,2025-08-01,OBSCENITY,1
27,2025-08-01,OFFENSE INVOLVING CHILDREN,3
27,2025-08-01,OTHER OFFENSE,16
27,2025-08-01,ROBBERY,9
27,2025-08-01,THEFT,30
27,2025-08-01,WEAPONS VIOLATION,14
27,2025-09-01,ASSAULT,37
27,2025-09-01,BATTERY,63
27,2025-09-01,BURGLARY,5
27,2025-09-01,CRIMINAL DAMAGE,33
